,X,Filing Date,Trade Date,Ticker,Company Name,Insider Name,Title,Trade Type  ,Price,Qty,Owned,ΔOwn,Value,1d,1w,1m,6m
1823,DM,2008-07-02 17:24:43,2008-06-30, ISCA,International Speedway Corp,Bates Madeline Gray,"Group Member, 10%",P - Purchase,$39.25,+800,"18,243,015",0%,"+$31,400",0,-4,-7,-29
1824,,2008-07-02 17:16:08,2008-07-01, SURW,Surewest Communications,Valine Roger,Dir,P - Purchase,$8.58,"+11,635","29,494",+65%,"+$99,823",-4,-4,+4,+22
1825,,2008-07-02 17:09:15,2008-06-30, BGFV,Big 5 Sporting Goods Corp,Stadium Relative Value Partners LP,10%,P - Purchase,$7.55,"+34,356","2,227,990",+2%,"+$259,501",+3,+5,+10,-28
1826,,2008-07-02 17:05:03,2008-06-30, DKS,Dicks Sporting Goods Inc,Stack Edward W,"COB, CEO, Pres, 10%",P - Purchase,$17.74,"+60,000","23,267,454",0%,"+$1,064,322",+3,+7,+6,-19
1827,,2008-07-02 17:03:42,2008-06-30, GOK,Geokinetics Inc,Andreeff Dane,10%,P - Purchase,$18.40,"+14,043","2,005,372",+1%,"+$258,407",-1,-4,+11,-80
1828,,2008-07-02 17:00:56,2008-06-30, PRM,Primedia Inc,Golkin Perry,Dir,P - Purchase,$4.66,"+2,951","34,908",+9%,"+$13,750",,,,
1829,M,2008-07-02 16:58:43,2008-06-06, FLRP,Flo Corp,Argenbright Glenn L,"Pres, CEO, Secretary",P - Purchase,$0.38,"+30,056","405,470",+8%,"+$11,423",,,,
1830,E,2008-07-02 16:58:01,2008-06-30, BYHL,Bayhill Capital Corp,Bench Robert K,"CEO, 10%",P - Purchase,$0.29,"+3,396","150,667",+2%,"+$1,000",,,,
1831,DM,2008-07-02 16:56:37,2008-06-30, ISCA,International Speedway Corp,"Billpay Ltd Partnership, LP","Group Member, 10%",P - Purchase,$39.25,+800,"18,242,775",0%,"+$31,400",0,-4,-7,-29
1832,DM,2008-07-02 16:56:26,2008-06-30, ISCA,International Speedway Corp,"Billpay, LLC","Group Member, 10%",P - Purchase,$39.25,+800,"18,242,953",0%,"+$31,400",0,-4,-7,-29
1833,DM,2008-07-02 16:56:23,2008-06-30, ISCA,International Speedway Corp,Bbl L P,"Group Member, 10%",P - Purchase,$39.25,+800,"18,242,775",0%,"+$31,400",0,-4,-7,-29
1834,,2008-07-02 16:56:21,2008-06-30, PEBK,Peoples Bancorp of North Carolina Inc,Wolfe Tony W,"Pres, CEO",P - Purchase,$11.35,+18,"1,761",+1%,+$200,-4,-5,+27,0
1835,D,2008-07-02 16:50:22,2008-07-02, BNHN.,Benihana Inc,Garcia Juan C,Pres,P - Purchase,$6.23,"+3,000","12,800",+31%,"+$18,682",,,,
1836,,2008-07-02 16:48:59,2008-06-30, ENDO,Endocare Inc,Andreeff Dane,10%,P - Purchase,$4.98,"+7,309","1,316,010",+1%,"+$36,375",,,,
1837,DM,2008-07-02 16:47:14,2008-06-30, ISCA,International Speedway Corp,Carl Two LLC,"Group Member, 10%",P - Purchase,$39.25,+800,"18,242,775",0%,"+$31,400",0,-4,-7,-29
1838,,2008-07-02 16:46:15,2008-06-30, KDUS,Cadus Corp,Moab Partners LP,10%,P - Purchase,$1.63,"+1,000","1,686,110",0%,"+$1,630",-1,-1,+2,-20
1839,DM,2008-07-02 16:46:08,2008-06-30, ISCA,International Speedway Corp,Carl Two LP,"Group Member, 10%",P - Purchase,$39.25,+800,"18,242,775",0%,"+$31,400",0,-4,-7,-29
1840,DM,2008-07-02 16:46:04,2008-06-30, ISCA,International Speedway Corp,Carl Investment Limited Partnership,"Group Member, 10%",P - Purchase,$39.25,+800,"18,242,775",0%,"+$31,400",0,-4,-7,-29
1841,DM,2008-07-02 16:46:03,2008-06-30, ISCA,International Speedway Corp,Capital Circle Group Limited Partnership,"Group Member, 10%",P - Purchase,$39.25,+800,"18,119,436",0%,"+$31,400",0,-4,-7,-29
1842,DM,2008-07-02 16:45:59,2008-06-30, ISCA,International Speedway Corp,"Capital Circle Group, LLC","Group Member, 10%",P - Purchase,$39.25,+800,"18,119,436",0%,"+$31,400",0,-4,-7,-29
1843,DM,2008-07-02 16:45:59,2008-06-30, ISCA,International Speedway Corp,Boone County Corp,"Group Member, 10%",P - Purchase,$39.25,+800,"18,242,775",0%,"+$31,400",0,-4,-7,-29
1844,,2008-07-02 16:42:50,2008-06-30, HIST,Gallery of History Inc,Axelrod Todd M,"Pres, CEO, 10%",P - Purchase,$1.00,"+1,000","5,235,085",0%,"+$1,000",,,,
1845,,2008-07-02 16:40:40,2008-06-30, PTSC,Patriot Scientific Corp,Falk Helmut Jr,Dir,P - Purchase,$0.20,"+100,000","2,603,231",+4%,"+$19,500",,,,
1846,,2008-07-02 16:38:44,2008-07-01, SBGI,Sinclair Broadcast Group Inc,Smith David D,"Pres, 10%",P - Purchase,$7.61,"+20,000","215,423",+10%,"+$152,136",0,-2,-2,-57
1847,D,2008-07-02 16:36:23,2008-06-30, CRFN,Crescent Financial Corp,Rufty Jon S,Dir,P - Purchase,$6.05,"+2,400","47,073",+5%,"+$14,520",-2,-8,-5,-42
1848,AD,2008-07-02 16:36:07,2008-06-27, CRFN,Crescent Financial Corp,Vaughn Ray D,"SVP, COO",P - Purchase,$6.40,"+1,000","10,730",+10%,"+$6,395",-2,-8,-5,-42
1849,,2008-07-02 16:33:35,2008-07-01, HGSI,Human Genome Sciences Inc,Watkins Thomas,CEO,P - Purchase,$4.49,"+2,281","70,274",+3%,"+$10,242",+3,+14,+28,-64
1850,,2008-07-02 16:32:33,2008-07-01, HGSI,Human Genome Sciences Inc,Barabe Timothy C,CFO,P - Purchase,$4.49,"+2,281","24,274",+10%,"+$10,242",+3,+14,+28,-64
1851,,2008-07-02 16:31:12,2008-07-02, JOUT,Johnson Outdoors Inc,Tisch Daniel R,10%,P - Purchase,$15.40,"+3,861","854,442",0%,"+$59,459",-1,0,+2,-62
1852,,2008-07-02 16:30:08,2008-07-02, BEAV,Be Aerospace Inc,Khoury Amin J,"COB, CEO",P - Purchase,$21.89,"+5,000","387,063",+1%,"+$109,446",0,+6,+18,-65
1853,,2008-07-02 16:29:28,2008-07-01, ECP,Canterbury Park Holding Corp,Dahlberg Burton F,Dir,P - Purchase,$8.20,+954,"3,222",+42%,"+$7,823",,,,
1854,D,2008-07-02 16:28:47,2008-06-30, CPSI,Computer Programs & Systems Inc,Muscat Michael K Jr,SVP - Prod. Develop. Services,P - Purchase,$17.62,"+12,500","313,627",+4%,"+$220,236",+4,+10,+42,+56
1855,,2008-07-02 16:28:43,2008-06-30, SQNM,Sequenom Inc,Ridgeback Capital Investments L.P.,10%,P - Purchase,$15.96,"+395,000","7,120,000",+6%,"+$6,304,200",+1,+3,+25,+16
1856,D,2008-07-02 16:28:10,2008-06-30, MSMT,Medical Solutions Management Inc.,"Vicis Capital, LLC",10%,P - Purchase,$1.20,"+40,000","40,852,192",0%,"+$48,000",,,,
1857,,2008-07-02 16:23:37,2008-07-01, ETM,Entercom Communications Corp,Field Joseph M,"COB, 10%",P - Purchase,$6.76,"+75,000","798,585",+10%,"+$507,000",+1,+5,-4,-76
1858,,2008-07-02 16:12:03,2008-06-30, BNHN,Benihana Inc,Andreeff Dane,10%,P - Purchase,$6.61,"+5,241","717,006",+1%,"+$34,629",0,0,+7,-68
1859,,2008-07-02 16:08:43,2008-06-30, EXNT,Enxnet Inc,Corley Ryan,"CEO, Pres, 10%",P - Purchase,$0.35,"+68,090","12,629,969",+1%,"+$23,832",,,,
1860,,2008-07-02 16:07:58,2008-07-02, CPF,Central Pacific Financial Corp,Fry Earl E,Dir,P - Purchase,$11.24,+345,"7,340",+5%,"+$3,878",-4,-12,+2,-9
1861,,2008-07-02 16:04:45,2008-07-02, CPF,Central Pacific Financial Corp,Rose Crystal,Dir,P - Purchase,$11.24,+265,"7,075",+4%,"+$2,979",-4,-12,+2,-9
1862,,2008-07-02 16:02:36,2008-07-01, WXCP,Whx Corp,Gelfman Peter T.,"GC, Secretary",P - Purchase,$1.60,"+5,000","5,000",New,"+$8,000",,,,
1863,,2008-07-02 16:02:32,2008-07-01, WXCP,Whx Corp,Klein Louis Jr,Dir,P - Purchase,$1.50,"+5,000","7,000",+250%,"+$7,500",,,,
1864,,2008-07-02 16:02:29,2008-07-01, WXCP,Whx Corp,McCabe James F Jr,SVP,P - Purchase,$1.60,"+3,000","3,000",New,"+$4,800",,,,
1865,,2008-07-02 16:02:24,2008-07-01, WXCP,Whx Corp,Smith Garen W,Dir,P - Purchase,$1.50,"+2,000","2,147",>999%,"+$3,000",,,,
1866,,2008-07-02 16:02:21,2008-07-01, WXCP,Whx Corp,Svoboda Jeffrey A,"Pres, CEO of H, H",P - Purchase,$1.50,"+1,000","1,000",New,"+$1,500",,,,
1867,DM,2008-07-02 16:02:08,2008-06-30, ISCA,International Speedway Corp,Ja Holder Co,"Group Member, 10%",P - Purchase,$39.25,+800,"18,242,775",0%,"+$31,400",0,-4,-7,-29
1868,DM,2008-07-02 16:02:08,2008-06-30, ISCA,International Speedway Corp,J Holder Co,"Group Member, 10%",P - Purchase,$39.25,+800,"18,342,775",0%,"+$31,400",0,-4,-7,-29
1869,DM,2008-07-02 16:02:03,2008-06-30, ISCA,International Speedway Corp,France William Carter,"Group Member, 10%",P - Purchase,$39.25,+800,"18,242,775",0%,"+$31,400",0,-4,-7,-29
1870,,2008-07-02 16:02:00,2008-07-02, CPF,Central Pacific Financial Corp,Camp Friedman Christine H H,Dir,P - Purchase,$11.24,+205,"5,068",+4%,"+$2,304",-4,-12,+2,-9
1871,DM,2008-07-02 16:01:53,2008-06-30, ISCA,International Speedway Corp,J Holder L P,"Group Member, 10%",P - Purchase,$39.25,+800,"18,242,775",0%,"+$31,400",0,-4,-7,-29
1872,M,2008-07-02 16:00:08,2008-07-01, RPSD,Rhapsody Acquisition Corp.,Rosenfeld Eric,"CEO, Pres, 10%",P - Purchase,$7.91,"+150,000","1,121,840",+15%,"+$1,186,500",,,,
1873,,2008-07-02 15:59:26,2008-07-01, DFS,Discover Financial Services,Hochschild Roger C,"Pres, COO",P - Purchase,$13.65,"+3,000","932,423",0%,"+$40,950",-2,-1,+5,-35
1874,,2008-07-02 15:54:20,2008-07-01, MDNU,Medical Nutrition USA Inc,Newman Frank A,"COB, CEO, 10%",P - Purchase,$2.36,"+1,000","1,830,467",0%,"+$2,360",,,,
1875,M,2008-07-02 15:49:45,2008-07-01, CMN,Cantel Medical Corp,Fotiades George L,Dir,P - Purchase,$9.96,"+5,000","13,000",+63%,"+$49,810",+2,-4,-6,+40
1876,,2008-07-02 15:45:15,2008-07-01, HTV,Hearst Argyle Television Inc,Hearst Broadcasting Inc,10%,P - Purchase,$19.38,"+5,500","33,636,734",0%,"+$106,583",,,,
1877,,2008-07-02 15:44:33,2008-06-13, XNL,Xethanol Corp,Ellis Michael E,Pres-operating division,P - Purchase,$0.69,"+5,600","5,600",New,"+$3,888",,,,
1878,,2008-07-02 15:39:31,2008-07-01, HTV,Hearst Argyle Television Inc,Hearst Broadcasting Inc,10%,P - Purchase,$19.15,"+51,500","33,631,234",0%,"+$986,017",,,,
1879,DM,2008-07-02 15:38:19,2008-06-30, ISCA,International Speedway Corp,France Sharon M,"Group Member, 10%",P - Purchase,$39.25,+800,"18,242,775",0%,"+$31,400",+1,-3,-6,-28
1880,DM,2008-07-02 15:38:15,2008-06-30, ISCA,International Speedway Corp,France Lauren Dare,"Group Member, 10%",P - Purchase,$39.25,+800,"18,242,775",0%,"+$31,400",+1,-3,-6,-28
1881,DM,2008-07-02 15:38:11,2008-06-30, ISCA,International Speedway Corp,France Jayce Camron,"Group Member, 10%",P - Purchase,$39.25,+800,"18,242,775",0%,"+$31,400",+1,-3,-6,-28
1882,DM,2008-07-02 15:38:06,2008-06-30, ISCA,International Speedway Corp,France James C,"COB, CEO, 10%",P - Purchase,$39.25,+800,"18,552,949",0%,"+$31,400",+1,-3,-6,-28
1883,DM,2008-07-02 15:38:02,2008-06-30, ISCA,International Speedway Corp,France Betty Jane,"Group Member, 10%",P - Purchase,$39.25,+800,"18,246,462",0%,"+$31,400",+1,-3,-6,-28
1884,DM,2008-07-02 15:37:55,2008-06-30, ISCA,International Speedway Corp,Zack L P,"Group Member, 10%",P - Purchase,$39.25,+800,"18,242,775",0%,"+$31,400",+1,-3,-6,-28
1885,DM,2008-07-02 15:37:50,2008-06-30, ISCA,International Speedway Corp,William C. & Betty Jane France Alaska Community Property Trust,"Group Member, 10%",P - Purchase,$39.25,+800,"18,242,775",0%,"+$31,400",+1,-3,-6,-28
1886,DM,2008-07-02 15:37:46,2008-06-30, ISCA,International Speedway Corp,France Jamison C,"Group Member, 10%",P - Purchase,$39.25,+800,"18,242,775",0%,"+$31,400",+1,-3,-6,-28
1887,DM,2008-07-02 15:37:42,2008-06-30, ISCA,International Speedway Corp,France Brian Z,"Group Member, 10%",P - Purchase,$39.25,+800,"18,241,428",0%,"+$31,400",+1,-3,-6,-28
1888,DM,2008-07-02 15:37:38,2008-06-30, ISCA,International Speedway Corp,Western Opportunity Ltd Partnership,"Group Member, 10%",P - Purchase,$39.25,+800,"18,242,775",0%,"+$31,400",+1,-3,-6,-28
1889,DM,2008-07-02 15:37:33,2008-06-30, ISCA,International Speedway Corp,France Amy L,"Group Member, 10%",P - Purchase,$39.25,+800,"18,242,775",0%,"+$31,400",+1,-3,-6,-28
1890,DM,2008-07-02 15:37:27,2008-06-30, ISCA,International Speedway Corp,Zack Co,"Group Member, 10%",P - Purchase,$39.25,+800,"18,242,775",0%,"+$31,400",+1,-3,-6,-28
1891,DM,2008-07-02 15:37:23,2008-06-30, ISCA,International Speedway Corp,"William C. France Family Trust Dated November 4, 2004","Group Member, 10%",P - Purchase,$39.25,+800,"18,238,775",0%,"+$31,400",+1,-3,-6,-28
1892,,2008-07-02 15:30:24,2008-06-30, CHBH,Croghan Bancshares Inc,Kemper Stephen A,Dir,P - Purchase,$27.75,+200,"10,559",+2%,"+$5,550",,,,
1893,D,2008-07-02 15:27:03,2008-07-01, SJM,Smucker J M Co,Cowan R Douglas,Dir,P - Purchase,$40.55,+500,"5,000",+11%,"+$20,275",+3,+6,+19,+18
1894,,2008-07-02 15:22:32,2008-06-30, TRGL,Toreador Resources Corp,Matlinpatterson Capital Management Gp LLC,10%,P - Purchase,$8.99,+900,"2,171,880",0%,"+$8,094",,,,
1895,,2008-07-02 15:20:07,2008-06-30, TRGL,Toreador Resources Corp,Matlinpatterson Capital Management Gp LLC,10%,P - Purchase,$8.67,"+7,100","2,170,980",0%,"+$61,588",,,,
1896,A,2008-07-02 15:18:27,2008-06-27, CHBH,Croghan Bancshares Inc,Allen Michael D Sr,Dir,P - Purchase,$27.75,+100,"2,600",+4%,"+$2,775",,,,
1897,,2008-07-02 15:14:35,2008-06-26, AUSA,"Access Plans Usa, Inc.",Owens Michael K Jr,CMO,P - Purchase,$1.00,"+1,500","144,837",+1%,"+$1,500",,,,
1898,,2008-07-02 15:14:07,2008-07-01, TRT,Trio Tech International,Horowitz Richard M,Dir,P - Purchase,$5.00,+100,"231,340",0%,+$500,0,+1,0,-67
1899,,2008-07-02 15:13:36,2008-07-01, ATGN,Altigen Communications Inc,Miller Lloyd I III,10%,P - Purchase,$1.11,"+6,850","1,611,946",0%,"+$7,604",,,,
1900,,2008-07-11 21:43:01,2008-07-09, STRZ,Star Buffet Inc,Wheaton Robert E,"Chief Exec, 10%",P - Purchase,$4.50,"+2,400","1,449,476",0%,"+$10,800",,,,
1901,,2008-07-11 21:16:19,2008-07-11, CBEY,"Cbeyond, Inc.",Luttrell D Scott,Dir,P - Purchase,$15.00,"+59,500","80,203",+287%,"+$892,500",0,+7,+4,+7
1902,,2008-07-11 19:41:05,2008-07-02, INLM,International Monetary Systems Ltd /wi/,Dalin Wayne Ross,Dir,P - Purchase,"$1,800.00","+5,000","233,460",+2%,"+$9,000,000",,,,
1903,M,2008-07-11 19:31:15,2008-07-08, SGXP,"Sgx Pharmaceuticals, Inc.",Bvf Partners L P/il,"Indirect Beneficial Owner, 10%",P - Purchase,$3.04,"+1,298,100","5,507,674",+31%,"+$3,939,900",,,,
1904,D,2008-07-11 19:22:10,2008-07-09, CRDT,Crdentia Corp,Toney C Fred,Dir,P - Purchase,$0.30,"+2,500,000","28,148,666",+10%,"+$750,000",,,,
1905,D,2008-07-11 19:20:42,2008-07-09, CRDT,Crdentia Corp,Medcap Partners LP,10%,P - Purchase,$0.30,"+1,250,000","15,145,170",+9%,"+$375,000",,,,
1906,M,2008-07-11 18:53:38,2008-07-10, FLE,Fleetwood Enterprises Inc/de/,Larkin Lyle N,VP - Treasurer,P - Purchase,$2.10,"+2,500","17,250",+17%,"+$5,250",,,,
1907,,2008-07-11 18:53:04,2008-07-11, FLE,Fleetwood Enterprises Inc/de/,Plowman Boyd R,Exec .VP - Chief Financial,P - Purchase,$2.27,"+20,000","50,100",+66%,"+$45,360",,,,
1908,,2008-07-11 18:47:12,2008-07-10, ZAGG,Zagg Inc,Pedersen Robert G II,"CEO, 10%",P - Purchase,$0.75,"+250,000","6,850,000",+4%,"+$187,500",-9,-6,+12,+31
1909,,2008-07-11 18:44:21,2008-07-11, FLL,Full House Resorts Inc,Adams Kenneth Robert,Dir,P - Purchase,$1.78,"+1,000","7,400",+16%,"+$1,780",0,-3,-6,-34
1910,M,2008-07-11 17:42:55,2008-07-10, SUWG,Sunway Global Inc.,"Vision Capital Advisors, LLC",10%,P - Purchase,$2.75,"+7,500","5,176,425",0%,"+$20,625",,,,
1911,D,2008-07-11 17:38:09,2008-07-11, COIN,Converted Organics Inc.,Gildea Edward J,"Pres, CEO",P - Purchase,$4.95,"+1,000","73,506",+1%,"+$4,950",,,,
1912,DM,2008-07-11 17:29:44,2008-07-10, APFC,American Pacific Corp,Carleone Joseph,"COO, Pres",P - Purchase,$16.81,"+1,000","6,200",+19%,"+$16,805",+4,-1,-3,-50
1913,M,2008-07-11 17:24:20,2008-07-09, CIX,Compx International Inc,Simmons Harold C,10%,P - Purchase,$5.43,"+25,373","987,854",+3%,"+$137,701",+10,+17,+40,+14
1914,M,2008-07-11 17:15:44,2008-07-08, IG,Igi Inc,Gerardi Frank,10%,P - Purchase,$1.96,"+8,400","4,302,978",0%,"+$16,454",-3,-11,+6,-66
1915,M,2008-07-11 17:05:36,2008-07-10, ATAXZ,America First Tax Exempt Investors LP,Yanney Gail Walling,Director of GP of GP,P - Purchase,$6.47,"+2,600","152,500",+2%,"+$16,812",,,,
1916,M,2008-07-11 17:03:44,2008-07-10, ATAXZ,America First Tax Exempt Investors LP,Yanney Michael B,COB of GP of GP,P - Purchase,$6.47,"+2,600","152,500",+2%,"+$16,812",,,,
1917,M,2008-07-11 17:02:43,2008-07-07, CADM,Cardima Inc,Yuan Peter L,10%,P - Purchase,$1.60,"+50,000","39,297,200",0%,"+$80,000",,,,
1918,M,2008-07-11 17:00:40,2008-07-10, ATAXZ,America First Tax Exempt Investors LP,Roskens Lisa Y,"Pres, CEO of GP of GP",P - Purchase,$6.47,"+2,600","140,000",+2%,"+$16,812",,,,
1919,,2008-07-11 16:56:10,2008-07-10, ISLE,Isle of Capri Casinos Inc,Burkhalter Douglas,SVP - Marketing,P - Purchase,$4.38,"+10,000","10,000",New,"+$43,800",0,+12,+55,-10
1920,,2008-07-11 16:54:44,2008-07-11, CPWM,Cost Plus Inc/ca/,Roberts Fredric M,Dir,P - Purchase,$2.29,"+6,000","250,000",+2%,"+$13,754",-5,+10,-5,-57
1921,M,2008-07-11 16:41:30,2008-07-02, HSWI,"Hsw International, Inc.",Eastern Advisors Capital Group LLC,10%,P - Purchase,$2.60,"+524,026","7,026,321",+8%,"+$1,359,901",,,,
1922,,2008-07-11 16:30:22,2008-07-11, DXYN,Dixie Group Inc,"Rgm Capital, LLC",10%,P - Purchase,$5.08,"+5,645","1,471,228",0%,"+$28,651",-2,-2,+8,-59
1923,,2008-07-11 16:29:42,2008-06-30, HSWI,"Hsw International, Inc.",Eastern Advisors Capital Group LLC,10%,P - Purchase,$2.85,"+50,000","6,502,265",+1%,"+$142,515",,,,
1924,M,2008-07-11 16:12:20,2008-07-09, ESIO,Electro Scientific Industries Inc,Nierenberg Investment Management Co,10%,P - Purchase,$13.83,"+51,118","3,860,945",+1%,"+$706,997",-3,+7,+4,-54
1925,,2008-07-11 16:11:34,2008-07-10, HMX,Hartmarx Corp/de,Cole Jeffrey A,Dir,P - Purchase,$1.80,"+2,000","23,250",+9%,"+$3,605",,,,
1926,M,2008-07-11 16:10:53,2008-07-10, HMX,Hartmarx Corp/de,Patel Homi B,"COB, Pres, CEO",P - Purchase,$1.55,"+20,000","782,773",+3%,"+$30,920",,,,
1927,,2008-07-11 16:10:40,2008-07-10, ETM,Entercom Communications Corp,Field Joseph M,"COB, 10%",P - Purchase,$5.52,"+51,350","1,209,935",+4%,"+$283,363",-3,+6,+31,-71
1928,,2008-07-11 16:09:44,2008-07-10, BKRS,Bakers Footwear Group Inc,Ianni Mark D,"EVP, Chief Merch. Officer",P - Purchase,$1.55,"+15,000","29,943",+100%,"+$23,294",,,,
1929,,2008-07-11 16:03:48,2008-07-11, WINA,Winmark Corp,Morgan John L,"COB, CEO, 10%",P - Purchase,$15.50,"+2,000","1,430,656",0%,"+$31,000",-3,-4,+7,-23
1930,D,2008-07-11 15:59:53,2008-07-10, BNHN.,Benihana Inc,Yoshimoto Taka,EVP,P - Purchase,$6.24,"+1,800","104,300",+2%,"+$11,237",,,,
1931,,2008-07-11 15:55:28,2008-07-09, MXB,Msci Inc.,Brierwood David C,COO,P - Purchase,$31.50,"+18,000","715,933",+3%,"+$567,000",,,,
1932,,2008-07-11 15:54:28,2008-07-09, PRS,Primus Guaranty Ltd,Second Curve Capital LLC,10%,P - Purchase,$2.91,"+40,000","4,869,288",+1%,"+$116,252",,,,
1933,M,2008-07-11 15:52:38,2008-07-09, PIII,Peco II Inc,Marxe Austin W & Greenhouse David M,10%,P - Purchase,$3.40,+496,"336,013",0%,"+$1,686",,,,
1934,D,2008-07-11 15:45:26,2008-07-11, TNRO,Terra Nostra Resources Corp.,Nicholson Donald Charles,"Pres,CFO, Sec, Treas",P - Purchase,$1.16,"+1,000","273,000",0%,"+$1,160",,,,
1935,,2008-07-11 15:40:15,2008-07-10, OPK,"Opko Health, Inc.",Frost Phillip Md Et Al,"CEO, COB, 10%",P - Purchase,$1.37,"+20,000","74,318,969",0%,"+$27,338",+5,+27,+35,+24
1936,,2008-07-11 15:34:59,2008-07-10, FCNCA,First Citizens Bancshares Inc /de/,Irrevocable Trust Under Agreement Dated March 28 1990,10%,P - Purchase,$175.00,+50,"789,564",0%,"+$8,750",+1,+17,+13,+14
1937,,2008-07-11 15:34:39,2008-07-10, FCNCA,First Citizens Bancshares Inc /de/,Holding Frank B,"Exec Vice COB, 10%",P - Purchase,$175.00,+50,"3,156,273",0%,"+$8,750",+1,+17,+13,+14
1938,,2008-07-11 15:16:34,2008-07-10, TWMC,Trans World Entertainment Corp,Miller Lloyd I III,10%,P - Purchase,$2.55,"+2,267","4,519,210",0%,"+$5,781",0,+5,+14,-54
1939,,2008-07-11 15:08:08,2008-07-10, RONC,Ronson Corp,Aronson Louis V II,"Pres, CEO, 10%",P - Purchase,$1.15,"+2,000","1,413,853",0%,"+$2,300",,,,
1940,,2008-07-11 15:06:18,2008-07-10, UBOH,United Bancshares Inc/oh,Oatman Heather Marie,Secretary,P - Purchase,$13.99,+34,"4,984",+1%,+$476,-3,-16,-13,-11
1941,,2008-07-11 15:02:46,2008-07-02, AWNE,Americas Wind Energy Corp,Pickersgill Frank,Secretary,P - Purchase,$0.00,"+1,000,000","5,759,012",+21%,+$0,,,,
1942,,2008-07-11 14:56:12,2008-07-10, UBOH,United Bancshares Inc/oh,Schutt Daniel Walter,"Pres, CEO",P - Purchase,$13.99,+228,"10,513",+2%,"+$3,190",-3,-16,-13,-11
1943,,2008-07-11 14:55:06,2008-07-10, CCBD,Community Central Bank Corp,Stroh John W III,Dir,P - Purchase,$3.77,+133,"23,908",+1%,+$500,,,,
1944,,2008-07-11 14:50:43,2008-07-10, CCBD,Community Central Bank Corp,Petitpren Dean S,COB,P - Purchase,$3.77,+531,"257,794",0%,"+$2,001",,,,
1945,,2008-07-11 14:33:50,2008-07-03, SRYB,Surrey Bancorp,Wright C Hylton,"COB, 10%",P - Purchase,$9.55,+500,"419,653",0%,"+$4,775",,,,
1946,,2008-07-11 14:31:06,2008-07-09, TRGL,Toreador Resources Corp,Matlinpatterson Capital Management Gp LLC,10%,P - Purchase,$7.81,"+5,300","2,201,880",0%,"+$41,403",,,,
1947,,2008-07-11 14:28:59,2008-07-09, TRGL,Toreador Resources Corp,Matlinpatterson Capital Management Gp LLC,10%,P - Purchase,$7.45,"+24,700","2,196,580",+1%,"+$183,977",,,,
1948,M,2008-07-11 14:20:00,2008-07-09, ECTX,Ectel Ltd,Diker Management LLC,10%,P - Purchase,$1.41,"+90,541","2,638,160",+4%,"+$127,686",,,,
1949,M,2008-07-11 14:18:16,2008-07-09, ISLE,Isle of Capri Casinos Inc,Goldstein Robert S,Dir,P - Purchase,$4.64,"+36,400","2,155,861",+2%,"+$168,970",+2,+15,+58,-8
1950,M,2008-07-11 14:14:53,2008-07-09, ISLE,Isle of Capri Casinos Inc,Goldstein Jeffrey D,Dir,P - Purchase,$4.64,"+39,890","2,302,735",+2%,"+$185,171",+2,+15,+58,-8
1951,M,2008-07-11 13:59:17,2008-07-09, FOH,Frederick'S of Hollywood Group Inc /ny/,Cole Peter G,Exec COB,P - Purchase,$1.31,"+1,984","131,004",+2%,"+$2,599",-4,-15,-31,-71
1952,M,2008-07-11 13:13:24,2008-07-09, POCC,Penn Octane Corp,Standard General L.P.,10%,P - Purchase,$1.90,"+58,000","3,906,618",+2%,"+$110,200",,,,
1953,,2008-07-11 13:12:35,2008-07-10, SBGI,Sinclair Broadcast Group Inc,Smith J Duncan,"Secretary, 10%",P - Purchase,$7.49,"+8,000","19,280",+71%,"+$59,882",-1,-2,-20,-43
1954,,2008-07-11 13:06:28,2008-07-09, SRCL,Stericycle Inc,Patience John,Dir,P - Purchase,$50.40,"+39,458","245,125",+19%,"+$1,988,683",+2,+7,+12,-2
1955,,2008-07-11 13:06:03,2008-07-09, SRCL,Stericycle Inc,Schuler Jack W,COB,P - Purchase,$50.43,"+77,450","3,542,315",+2%,"+$3,905,563",+2,+7,+12,-2
1956,,2008-07-11 12:55:33,2008-07-03, ISRL,Isramco Inc,Tsuff Haim,CEO,P - Purchase,$48.74,"+22,760","1,376,901",+2%,"+$1,109,322",+12,+4,+9,-35
1957,D,2008-07-11 12:15:59,2008-07-10, DVLY,Deer Valley Corp,"Vicis Capital, LLC",10%,P - Purchase,$0.90,"+8,600","3,444,162",0%,"+$7,740",,,,
1958,,2008-07-11 12:09:31,2008-07-10, SBGI,Sinclair Broadcast Group Inc,Smith David D,"Pres, 10%",P - Purchase,$7.39,"+7,500","251,223",+3%,"+$55,403",-1,-2,-20,-43
1959,,2008-07-11 11:56:35,2008-07-10, MDNU,Medical Nutrition USA Inc,Newman Frank A,"COB, CEO, 10%",P - Purchase,$2.21,"+1,100","1,833,067",0%,"+$2,436",,,,
1960,,2008-07-11 11:55:28,2008-07-09, MPAA,Motorcar Parts  America Inc,Borneo Rudolph J,Dir,P - Purchase,$7.01,"+10,000","10,000",New,"+$70,085",0,-1,-1,-45
1961,,2008-07-11 11:54:17,2008-07-09, AWRE,Aware Inc /ma/,Stafford John S Jr,10%,P - Purchase,$2.80,"+3,000","3,476,532",0%,"+$8,400",-1,-2,+10,-24
